../Test/BildeKrarup/Dq/1/D1.6.opt,13893, 14377, 0.003692, 14904, 0.018741, 14179, 0.016736, 14693, 0.005545,14179, 0.004386
../Test/BildeKrarup/Dq/1/D1.7.opt,13844, 14189, 0.003713, 15093, 0.016645, 14076, 0.017606, 15022, 0.005063,14076, 0.005909
../Test/BildeKrarup/Dq/1/D1.8.opt,13350, 14201, 0.003849, 13946, 0.015625, 13846, 0.016164, 13946, 0.006294,13901, 0.005209
../Test/BildeKrarup/Dq/1/D1.9.opt,14055, 14055, 0.00425, 14935, 0.018765, 14373, 0.014186, 15398, 0.005733,14594, 0.005983
../Test/BildeKrarup/Dq/2/D2.1.opt,18312, 18312, 0.003086, 20632, 0.019961, 18312, 0.017511, 20632, 0.004636,18312, 0.003919
../Test/BildeKrarup/Dq/2/D2.10.opt,18759, 18841, 0.002395, 20374, 0.0198, 19141, 0.021099, 20374, 0.004834,19203, 0.005526
../Test/BildeKrarup/Dq/2/D2.2.opt,19208, 19529, 0.002917, 21234, 0.019665, 19439, 0.017621, 21234, 0.004842,19439, 0.005684
../Test/BildeKrarup/Dq/2/D2.3.opt,19590, 19678, 0.003301, 19980, 0.017206, 19860, 0.018183, 19980, 0.004682,21012, 0.005159
../Test/BildeKrarup/Dq/2/D2.4.opt,18901, 18901, 0.00268, 20790, 0.015637, 19041, 0.018274, 20790, 0.005105,19041, 0.004765
../Test/BildeKrarup/Dq/2/D2.5.opt,19443, 19443, 0.003043, 20582, 0.019401, 19789, 0.0162, 20582, 0.005259,20105, 0.005914
../Test/BildeKrarup/Dq/2/D2.6.opt,19891, 20036, 0.003207, 22254, 0.021185, 20224, 0.019246, 22254, 0.005188,20224, 0.005475
../Test/BildeKrarup/Dq/2/D2.7.opt,19253, 19829, 0.003123, 19741, 0.020089, 19898, 0.019193, 19741, 0.004674,19898, 0.005037
../Test/BildeKrarup/Dq/2/D2.8.opt,19331, 19731, 0.003302, 22236, 0.019884, 19852, 0.01347, 22236, 0.004873,19852, 0.005798
../Test/BildeKrarup/Dq/2/D2.9.opt,18151, 18245, 0.002746, 19356, 0.016812, 18494, 0.01451, 19356, 0.004758,18769, 0.005305
../Test/BildeKrarup/Dq/3/D3.1.opt,23729, 24030, 0.002626, 25240, 0.021748, 24276, 0.015203, 25240, 0.005417,24276, 0.005611
../Test/BildeKrarup/Dq/3/D3.10.opt,22341, 23327, 0.002693, 25887, 0.022595, 23144, 0.015394, 25887, 0.004432,22341, 0.004756
../Test/BildeKrarup/Dq/3/D3.2.opt,23915, 24104, 0.002873, 27271, 0.02448, 24424, 0.018715, 25752, 0.005262,24942, 0.004918
../Test/BildeKrarup/Dq/3/D3.3.opt,23416, 23416, 0.003067, 23507, 0.020999, 24446, 0.01898, 23507, 0.004267,23477, 0.004403
../Test/BildeKrarup/Dq/3/D3.4.opt,22636, 23965, 0.002736, 23978, 0.022913, 23157, 0.017953, 23978, 0.00463,23157, 0.004847
../Test/BildeKrarup/Dq/3/D3.5.opt,23571, 25332, 0.002862, 24474, 0.021633, 23571, 0.015639, 24474, 0.004607,23571, 0.005161
../Test/BildeKrarup/Dq/3/D3.6.opt,22773, 23704, 0.002632, 23512, 0.020345, 23511, 0.01788, 23512, 0.005641,23511, 0.005803
../Test/BildeKrarup/Dq/3/D3.7.opt,23019, 23019, 0.002173, 23019, 0.018766, 23610, 0.0173, 23019, 0.004273,23610, 0.005632
../Test/BildeKrarup/Dq/3/D3.8.opt,23385, 23385, 0.00246, 27395, 0.023788, 24226, 0.018616, 24224, 0.004044,24226, 0.004387
